,id,title,description,director,cast,rating
43927,tt0402480,Sagot ng puso,THERE IS A LANGUAGE ONLY THE HEART CAN HEAR - A DESPERATELY POOR YOUNG MAN IS FORCED TO AVENGE HIMSELF AGAINST THE ABUSIVE RICH AND POWERFUL WHO HAD OPPRESSED HIM.,Leroy Salvador,"Romnick Sarmenta, 
Sheryl Cruz, 
Charito Solis, 
Gloria Diaz",8.0
43958,tt1861333,Friends in Time,Ben travels across the country with his two best friends to find the girl he has been in love with since third grade. They are determined to help him find everyone else along the way.,Joe L. Roberts,"Brennan Gilroy, 
Tiffani Gainor, 
Thom Keller, 
Paul Yeates",8.1
43993,tt4142012,Emme Fahu Vindhaa Jehendhen,"Ryan, a rich kid and Meera, an ordinary girl meet while holidaying in an island and fall madly in love. But tragedy strikes when they decide to get married. Despite his father's ...                See full summary »",Ali Shifau,"Ali Azim, 
Mariyam Majudha, 
Mohamed Manik, 
Jumayyil Nimal",8.0
44011,tt1880203,Freedom Hills,"Looking forward to a new kind of life, Jun took his young family to Tokyo. Five years later he finds himself trapped by his repetitive routines, developing a discrete affair with a small ...                See full summary »",Han Niu,"Takuro Kuraki, 
Kenji Sato, 
Takuro Yamada, 
Yuki Ôtake",8.6
44054,tt2182255,Writer's Block,A writer tries to work out his relationship issues through his writings. The addition of another woman in his life complicates things.,Micah Nelson,"Tiffany E. Green, 
Ricardo Manigat, 
Alicia Marie",8.4
44143,tt12929210,Greetings Card,"A Samrat Ray Directed Thriller Movie Starring Aviraaj, Annesha, Subhasish Mukhopadhyay",Samrat Ray,"Anwesa, 
Aviraj, 
Subhasish Mukherjee",8.4
44537,tt1568894,The Friends We Haven't Met Yet,A comedic look at the everyday setbacks and struggles of four people who become connected through a spider web of love affairs and connections. This urban dramedy is an accurate study of how close we all really are.,Giovanni Anthony Silva,"Remi Barron, 
Annette Bohle, 
Peter Collins, 
Zachary Culbertson",8.7
44559,tt1463775,In the City,"When hopes and dreams collide with the struggles of living in Los Angeles, faith and love seem to be the only thing that keep these two together and their dreams alive.",André Gordon,"André Gordon, 
Jonny Hughes, 
Tim Shuster, 
Stephanie Drake",8.8
44739,tt7821898,Singing Loud!,"Kat feels the pressure when her parents make her go to college to be a scientist while she wants to be a singer. So without her parents knowing, she joins the school choir on the side.",Avery Xie,"Lola Bell, 
Becca Bernstein, 
Bryan Simpson, 
Luke Carter",8.3
44925,tt5866950,War of the Limelight,A love story between a Syrian refugee and the son of a Mexican illegal immigrant takes place amidst an ongoing racism- and classism-fueled war between two rival high schools.,Eric Hinwood,"Taylor Desmond, 
Miguel Terrón, 
Kimberly English, 
Raydon Lobrin",8.5
45000,tt1908463,Bengaloored,"An aspiring writer returns to his home-town, re-unites with his estranged father and child-hood sweetheart.",Swaroop Kanchi,"Harish Raj, 
Meghana Mudiyam, 
Srinivasa Prabhu, 
Lakshmi Chandrashekar",8.2
45071,tt1961314,Finding Her Way Home,"A young rape victim must come to terms with her life when she returns to her hometown, family and friends after a 10 year absence.",Michael Fletcher,"Charity Barger, 
Jason Condi, 
Jessica Condi, 
Meghan Duffy",8.4
45083,tt3582986,Black Eyed Sun,A sixteen-year-old girl struggles to reveal her true identity to a boy she is stalking. When the boys girlfriend confronts her with the past the triangles youth blazes up in flames.,Kai Zastrow,"Tian Daphne, 
Violette Hoogakker, 
Valeriy Koevtun, 
Shantinella Mariano",8.3
45143,tt0225396,Chucho el Roto,A humble cabinetmaker steals from the rich to give the poor in revenge for ruining their love with a rich young woman.,Gabriel Soria,"Fernando Soler, 
Adriana Lamar, 
Alfredo del Diestro, 
Leopoldo 'Chato' Ortín",8.0
45234,tt7540724,Tu Bold Mee Cold,Can old-fashioned love survive against 21st century's casual individuals for whom commitment is nothing more than just another word? The term 'character' is generally associated with women ...                See full summary »,Rahul Pathak,"Anup Belwalkar, 
Pooja Bhatjire, 
Seva More, 
Shilpa Pathak",9.4
45624,tt2808964,Blue Boy,"A coming of age drama set in Texas, about a suburban teen boy, estranged from his family, who enlists the help of his dysfunctional friends to become a professional motorcycle racer.",Alessio Di Zio,"Aimee Collins, 
Chloe Jenner, 
Amber Lang, 
Kevin Blance",8.4
45694,tt2094963,The Confabulators,"THE CONFABULATORS is a feature film about WALTER, a young man struggling to balance his relationship with his long-term girlfriend MARNY and his attempts to climb the corporate ladder at ...                See full summary »","Sean Dunn, 
Luke Jarvis","José Alvarez, 
Warren Bub, 
Teren Carter, 
Tom Corbisiero",8.5
45707,tt2883866,Seasons of the Heart,"Seasons of the Heart is a romantic comedy based on a true story written by Angelo LoGalbo. In our age of divorces, separations, and unfulfilled relationships, out of the blue comes this ...                See full summary »",Angelo Logalbo,Angelo Logalbo,8.4
45775,tt0300456,Scheme C6,"Bid, a biker maverick, lives on wits and adrenalin, selling stolen auto parts, sleeping in alleys chained to his bike. He taunts his cop father who tries to protect him from his inevitable downfall.",Rob Nilsson,"Cory DuVal, 
Monica Cortes Viharo, 
David Fine, 
MC Mars",8.3
45778,tt1543245,Yaran Naal Baharan,"Misunderstandings between two friends, Jageer Singh and Shingara Singh, results in the murder of the later, while Jageer is arrested and sentenced to life in prison. Years later Jageer's ...                See full summary »",Bal Ravi,"Guggu Gill, 
Deep Dhillon, 
Reema, 
Parminder Sandhu",8.3
45914,tt1144796,Dancing Alone,"DANCING ALONE focuses on a young man named Mark and his struggles to deal with the loss of his one true love. With the terrible accident that sent her away three years ago, behind him, one ...                See full summary »",LeRoy A. Warner Jr.,"Matthew Mark Kelly, 
Marissa McGrath, 
LeRoy A. Warner Jr., 
John Pershing Jennings",8.6
45974,tt2392706,Janie Charismanic,"A trip into the mind of down-and-out rock star, Janie. Having alienated everyone she knows, Janie is forced to take a boring job in a finance office where she meets Kevin, an ex-surfer who ...                See full summary »",Ila Duncan,"Josie Marie Smith, 
Anthony Marks, 
Ryan Clardy, 
Natalie Gee",8.4
46036,tt2973836,Standstill,"Arihote, a Kanienkehaka 'Mohawk', sometime war photographer, whose life is in a rut, witnesses a revenge killing in Montreal by Wedad, a Palestinian refugee. Suddenly, he is overwhelmed by ...                See full summary »",Majdi El-Omari,"Atewenaron David Dearhouse, 
Meissoon Azzaria, 
Iohahiio Curotte, 
Skawennati Madeleine Mantour",8.3
46060,tt7137706,Amado,"Follow Frankie and Mickey's intense love affair into insane and sometimes unimaginable situations driven or caused by their love for each other and their love of ""The Black"".",Sean K. Lambert,"Robert Livingston, 
Sean Owens, 
Sara Oliveri, 
Sophie Sakson",8.7
46293,tt4109034,Antique Prayers,A faith based narrative film about a family man when tragedy strikes. The power of prayer and trusting in God's plan as well as avoiding temptation are major themes that the main character ...                See full summary »,Paul Kaitson,"Paul Kaitson, 
Andrew Kaitson, 
Kelly Kaitson, 
Julio Mas",8.8
46359,tt0287123,The Wednesday Night Save the World Society,Eight people come together to save the world and wind up saving each other.,"Fred Burke, 
Dave Eisenstark","Dwight Hicks, 
Ruth de Sosa, 
Mary Margaret Robinson, 
Roger Ranney",8.2
46372,tt2561130,Pain Love & Passion,"What would you do if you only have a few years to live? Have you ever though about it? Unfortunately, Miguel has no other choice. Inspired by true events, is the story about a young man ...                See full summary »",Dahiana Torres,"Derek McLaurin, 
Maria Betance, 
Alexis Diaz, 
Eric W. Espinosa",8.2
46410,tt2950162,When C Goes with G7,"When a heartbroken film school graduate, an unemployed UC Berkeley MBA graduate and a junior high school student converge at the music instruments store of an aspiring musician, quirky ...                See full summary »",Lawrence Kwan Chun Kan,"Anjaylia Chan, 
Carlos Chan, 
Oil Chan, 
Pancy Pui-Sze Chan",8.4
46444,tt2152731,Generation Me,Dating in the age of social networking.,Ericka Marsalis-LaManna,"Laura Aidan, 
Caleb Barwick, 
Ben Baxter, 
Dru Fay",8.6
46505,tt0125383,The Lure of Crooning Water,"A London actress collapses on stage and is sent by her doctor to stay in the country with a farmer and his wife. But when she starts an affair with the farmer, the idyllic life at ""Crooning Water"" is threatened with tragedy.",Arthur Rooke,"Guy Newall, 
Ivy Duke, 
Hugh Buckler, 
Douglas Munro",8.3
46528,tt0026581,Trouble Backstairs,"When a poor tenant in a Berlin tenement is suspected of stealing coal from a cellar, she sets a trap to find the real thief.",Veit Harlan,"Henny Porten, 
Else Elster, 
Rotraut Richter, 
Gaston Briese",8.7
46547,tt2219554,Megalomania,"Atom and Eve are consumed by their addictions in a perfect dream world. But when an anonymous stranger calls on them, a darkness begins to enter their lives. Now they can no longer differentiate reality from fantasy.",J.A. Worthington,"Willie Brown, 
Trevor Crane, 
Jason Grieco, 
Drew Moss",8.0
47284,tt3102146,Persistence of Memory,"A young Salvador Dali from his expulsion from art school in 1926 to his New York exhibition in 1934 featuring The Persistence of Memory, as centered around his relationship with lifelong muse and future wife Gala.",Candace Amiguet,"Jason Nicola, 
Mariela Santos, 
Mona Johansson, 
Andre Champagne",8.7
48077,tt0027191,Welcome Home,"Richard Foster is the brains of a quartet of con-artists that includes Giltedge, a stock swindler; ""Painless,"" a phony dentist; and ""Gorgeous,"" along as decoration and bait. Richard goes ...                See full summary »",James Tinling,"James Dunn, 
Arline Judge, 
Raymond Walburn, 
Rosina Lawrence",8.1
48112,tt4213694,Disha,"one girl willingly chose prostitution to earn luxury, but life had many surprises for her.",Sanjoy Bardhon,"Piu Mondal, 
Swarnali Poddar, 
Partha Roy",8.1
48137,tt3202934,Afternoon Is Night,"""Afternoon Is Night"" interweaves the stories of a few unusual tenants living in a low-cost apartment building in downtown Los Angeles. In this glimpse into LA's underbelly, you'll meet ...                See full summary »",Blake Varga,"Jana Benoit, 
Moriah Blonna, 
Shanae Humphrey, 
Spencer Jones",8.5
48262,tt2056595,Hayseeds and Scalawags,"Everyone comes from somewhere. Not everyone goes back. Returning to his small home town for his sister Tanya's birthday, Paul finds himself drawn into a scavenger hunt for the ages with his...                See full summary »",Romie Faienza,"Ciro Faienza, 
Jessica Haney, 
Joanne Cantwell, 
Romie Faienza",8.0
48425,tt2372305,"Love, Pride and Other Nonsense",Tommy is in love with Marjorie. But his pride and ego get in the way of him telling her how he feels. Marjorie is in love with Dean. But Dean is dating Olivia. When they all get stuck ...                See full summary »,Joe L. Roberts,"Lelani Mitchem, 
Larry Rosen, 
Thom Keller, 
Samantha Dryer",8.7
48788,tt2556756,"Beam Me Up, Sasha!",An Israeli-Lithuanian scientist is asked by a Russian oligarch to develop software that will match people around the world.,Ganit Orian,"Alina Alekseev, 
Amiram Eini, 
Roman Gershkovich, 
Polina Haritonski",8.2
48994,tt7655158,Mudita,Panduranga Ramalingam is a struggling saxophonist trying to fit into a world he doesn't quite understand. Panda's looking for love & a purpose to his life. A visit from an old friend changes his world forever.,Swaroop Kanchi,"Padmavati Rao, 
Sudha Narasimharaju, 
Swaroop Kanchi, 
Irshikaa Mehrotra",9.0
49260,tt6450916,Aavash,"A man after heavy depressing breakup he starts to fall for two girls, he has to choose among them but who'll it choose between them? .",Surendra Poudel,"Samyam Puri, 
Ashma D.C., 
Nisha Adhikari, 
Salon Basnet",8.1
49730,tt4200558,Life at Grandpa's,"Recent college graduate Nikolas returns home to find that the life he had is gone, but in trying to regain the life he once knew, he finds, through betrayal by his friends, the help of his ...                See full summary »",Joe Harris,"Matt Dillon, 
Olivia Sather, 
Corie Grant-Leanna, 
Timothy Duggan",8.6
49733,tt0199395,Las campanas de Teresa,A provincial girl who sells pots tries to obtain the bells that the church of her people needs.,Carlos Schlieper,"Rafael Diserio, 
Lalo Hartich, 
Laura Hidalgo, 
María del Pilar Lebrón",8.6
49851,tt2370548,How to Make Movies at Home,Your new favorite movie is the one you're about to make.,Morgan Nichols,"Joe Foster, 
Oded Gross, 
Elizabeth Lardie, 
Erik Moody",8.7
49954,tt0833441,Divasen Divas,"The dreams of a fairy tale marriage of a deeply in love couple gets shattered by an inevitable accident, breaking hearts and a struggle to survive day by day.",Gajendra Ahire,"Bharti Achrekar, 
Sunil Barve, 
Vandana Gupte, 
Mohan Joshi",8.6
49987,tt1718196,What's Up Famousface,What's Up Famousface is a hilarious laugh-a-minute unique comedy about the adventures of Shannon Famousface and her foster sister Emily What's Up. Their 1970's style mustached DADS Rusty ...                See full summary »,Shannon O'Hanrahan,"Shannon O'Hanrahan, 
Emily Gannon, 
Jedi Kane, 
Adam Ramirez",8.3
50002,tt0805548,Horse Thieves,A character study of a group of petty thieves who seem to have no specific direction or place in life.,Adam Smoluk,"Adam Smoluk, 
Melissa Dionisio, 
Ernesto Griffith, 
Tom Keenan",8.1
50174,tt0036088,Kölcsönadott élet,"Mária, a beautiful lady living a carefree, happy life, is on the brink of tragedy and cannot find a way out. At the request of her seamstress, in her name and role, she visits a wounded ...                See full summary »",Viktor Bánky,"Lili Muráti, 
Katalin Ilosvay, 
Margit Lánczy, 
Zoltán Szakáts",8.1
50254,tt0315947,Hayat acilari,"The bully Riza who wants to separate Gülnaz from the teacher Kemal, who loves and falls in love with each other.",Arsevir Alyanak,"Cahit Irgat, 
Mine Coskun, 
Memduh Ün, 
Halit Akçatepe",8.0
